EN_CC_100013.txt	CC: Criticism of climate movement	CC: Criticism of climate movement: Ad hominem attacks on key activists
EN_UA_014829.txt	URW: Hidden plots by secret schemes of powerful groups;URW: Russia is the Victim;URW: Distrust towards Media;URW: Discrediting the West, Diplomacy	URW: Hidden plots by secret schemes of powerful groups: Other;URW: Russia is the Victim: The West is russophobic;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Discrediting the West, Diplomacy: The EU is divided
EN_CC_100038.txt	CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Questioning the measurements and science	CC: Criticism of institutions and authorities: Criticism of national governments;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable
EN_CC_200326.txt	CC: Criticism of institutions and authorities	CC: Criticism of institutions and authorities: Criticism of international entities
EN_UA_300043.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Amplifying war-related fears	URW: Discrediting the West, Diplomacy: West is tired of Ukraine;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Amplifying war-related fears: By continuing the war we risk WWIII
EN_UA_300086.txt	URW: Praise of Russia	URW: Praise of Russia: Other
EN_UA_102892.txt	URW: Distrust towards Media;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Praise of Russia;URW: Discrediting the West, Diplomacy	URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Praise of Russia: Praise of Russian military might;URW: Discrediting the West, Diplomacy: West is tired of Ukraine
EN_CC_200013.txt	CC: Criticism of climate policies;CC: Criticism of climate policies	CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy
EN_CC_100232.txt	Other	Other
EN_CC_200056.txt	Other	Other
EN_CC_200141.txt	CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
EN_CC_200234.txt	CC: Downplaying climate change;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of climate policies	CC: Downplaying climate change: Other;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of climate policies: Climate policies have negative impact on the economy
EN_UA_103517.txt	Other	Other
EN_UA_300090.txt	URW: Praise of Russia;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy	URW: Praise of Russia: Praise of Russian military might;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests
EN_UA_300020.txt	Other	Other
EN_CC_200083.txt	Other	Other
EN_UA_300038.txt	Other	Other
EN_UA_300063.txt	URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: Other
EN_UA_300135.txt	Other	Other
EN_UA_027816.txt	Other	Other
EN_UA_300071.txt	URW: Amplifying war-related fears;URW: Discrediting Ukraine;URW: Blaming the war on others rather than the invader;URW: Hidden plots by secret schemes of powerful groups;URW: Amplifying war-related fears	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Discrediting Ukraine: Rewriting Ukraine’s history;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Amplifying war-related fears: By continuing the war we risk WWIII
EN_CC_100123.txt	CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Questioning the measurements and science;CC: Questioning the measurements and science;CC: Criticism of climate policies;CC: Criticism of institutions and authorities	CC: Questioning the measurements and science: Scientific community is unreliable;CC: Criticism of climate movement: Climate movement is alarmist;CC: Questioning the measurements and science: Other;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of institutions and authorities: Criticism of national governments
EN_CC_200181.txt	Other	Other
EN_CC_200113.txt	CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Controversy about green technologies	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Controversy about green technologies: Renewable energy is costly;CC: Controversy about green technologies: Renewable energy is unreliable
EN_UA_100868.txt	URW: Hidden plots by secret schemes of powerful groups	URW: Hidden plots by secret schemes of powerful groups: Other
EN_CC_100159.txt	Other	Other
EN_UA_010091.txt	URW: Overpraising the West	URW: Overpraising the West: The West belongs in the right side of history
EN_CC_200262.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate policies: Climate policies are ineffective
EN_UA_100210.txt	URW: Amplifying war-related fears;URW: Discrediting Ukraine	URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies
EN_CC_200211.txt	Other	Other
EN_UA_300035.txt	Other	Other
EN_CC_200254.txt	CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of climate policies;CC: Criticism of climate policies;CC: Criticism of institutions and authorities	CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of climate policies: Other;CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_CC_300022.txt	CC: Amplifying Climate Fears	CC: Amplifying Climate Fears: Amplifying existing fears of global warming
EN_UA_300108.txt	URW: Discrediting Ukraine	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies
EN_CC_300037.txt	Other	Other
EN_CC_100093.txt	Other	Other
EN_UA_101189.txt	URW: Praise of Russia	URW: Praise of Russia: Russian invasion has strong national support
EN_CC_100050.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate policies	CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of climate policies: Other
EN_CC_100003.txt	CC: Criticism of climate movement;CC: Criticism of institutions and authorities	CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_100411.txt	URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire
EN_UA_300059.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy	URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests
EN_UA_300016.txt	URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Blaming the war on others rather than the invader;URW: Negative Consequences for the West	URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Negative Consequences for the West: Other
